ID,F_FECHAAVALUO,TOT_BANOS,DEPOSITO,HABITACIONES,ESTRATO,TOTALGARAJES,PISOS,SOTANOS,ANTIGUEDAD,EDIPISO,IDCATEGORIA,ASCENSOR,LATITUD,LONGITUD,LOCALIDAD,BARRIO,AREA_PRIVADA,AREA_PRIVADA_VALFINAL
4125,26/09/2017,2,0,3,2,0,15,0,0,3,Apartamento,1,4.75811 ,-74.1174,SUBA,TIBABUYES II,51.55,"207,126,339.11"
4126,26/09/2017,2,0,2,2,0,15,0,0,5,Apartamento,1,4.75811 ,-74.1173,SUBA,TIBABUYES II,48.32,"206,600,544.17"
4127,26/09/2017,2,0,2,2,0,15,0,0,5,Apartamento,1,4.75811 ,-74.1172,SUBA,TIBABUYES II,51.67,"206,468,256.03"
4128,27/09/2017,2,0,2,2,0,15,0,0,14,Apartamento,1,4.75811 ,-74.1180,SUBA,TIBABUYES II,48.41,"201,774,196.74"
4129,27/09/2017,2,0,3,2,0,15,0,0,1,Apartamento,1,4.75811 ,-74.1179,SUBA,TIBABUYES II,52.00,"206,230,051.45"
4130,27/09/2017,2,0,3,2,0,15,0,0,3,Apartamento,1,4.75811 ,-74.1174,SUBA,TIBABUYES II,52.06,"208,653,698.15"
4131,27/09/2017,2,0,2,2,0,15,0,0,12,Apartamento,1,4.75811 ,-74.1175,SUBA,TIBABUYES II,49.04,"206,829,227.86"
4132,27/09/2017,2,0,3,2,0,15,0,0,5,Apartamento,1,4.75811 ,-74.1176,SUBA,TIBABUYES II,52.39,"206,032,642.32"
4133,27/09/2017,2,0,3,2,0,15,0,0,1,Apartamento,1,4.75811 ,-74.1177,SUBA,TIBABUYES II,51.70,"206,198,777.52"
4134,27/09/2017,2,0,2,2,0,15,0,0,7,Apartamento,1,4.75811 ,-74.1175,SUBA,TIBABUYES II,53.56,"206,239,902.84"
4135,27/09/2017,2,0,3,2,0,2,0,0,2,Casa,0,4.74511 ,-74.1223,SUBA,SAN PEDRO,55.71,"200,495,562.90"
4136,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.16,"210,723,225.71"
4137,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.11,"213,781,992.73"
4138,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.74,"212,693,266.89"
4139,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.84,"205,455,449.30"
4140,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.60,"207,440,979.79"
4141,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.06,"208,479,934.51"
4142,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.08,"213,349,312.89"
4143,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.85,"205,940,833.00"
4144,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.37,"206,193,875.06"
4145,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.14,"210,486,986.65"
4146,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.96,"207,002,441.01"
4147,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.45,"211,895,087.34"
4148,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.42,"206,273,651.25"
4149,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.65,"209,776,305.73"
4150,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.08,"204,251,257.23"
4151,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.90,"212,106,232.07"
4152,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.38,"204,144,205.81"
4153,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.17,"214,382,433.52"
4154,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.73,"209,719,713.35"
4155,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.54,"208,489,701.57"
4156,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.58,"207,072,597.24"
4157,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.50,"209,437,269.07"
4158,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.16,"201,643,630.61"
4159,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.49,"211,226,440.60"
4160,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.76,"213,420,679.91"
4161,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.25,"210,265,330.37"
4162,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.47,"212,046,416.59"
4163,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.55,"212,492,267.53"
4164,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.98,"214,585,675.85"
4165,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.04,"211,307,972.76"
4166,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.59,"203,720,617.12"
4167,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.10,"209,444,999.53"
4168,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.03,"210,353,078.14"
4169,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.26,"209,805,729.08"
4170,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.72,"213,003,956.80"
4171,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.92,"210,196,291.78"
4172,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.60,"213,828,411.41"
4173,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.00,"209,706,967.18"
4174,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.90,"210,043,041.59"
4175,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.76,"206,982,558.14"
4176,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.64,"206,052,142.10"
4177,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.95,"213,001,570.74"
4178,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.79,"212,895,648.62"
4179,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.86,"212,407,723.02"
4180,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.89,"212,395,036.15"
4181,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.73,"212,446,720.75"
4182,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.09,"209,727,277.06"
4183,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.86,"207,216,564.60"
4184,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.21,"206,832,738.07"
4185,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.64,"212,738,563.97"
4186,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.37,"210,183,171.84"
4187,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.63,"212,915,134.26"
4188,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.72,"213,333,960.66"
4189,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.29,"210,194,426.74"
4190,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.83,"211,269,784.37"
4191,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.34,"212,232,359.77"
4192,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.17,"209,579,082.02"
4193,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.31,"210,778,107.19"
4194,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.85,"211,315,752.91"
4195,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,37.00,"215,516,155.75"
4196,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.76,"212,887,155.64"
4197,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.29,"210,336,430.32"
4198,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.22,"213,190,611.24"
4199,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.17,"213,340,861.90"
4200,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.40,"214,568,460.86"
4201,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.76,"210,692,231.38"
4202,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.99,"212,825,193.44"
4203,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.31,"211,076,936.42"
4204,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.26,"214,299,811.05"
4205,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.31,"212,110,892.26"
4206,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.00,"209,789,201.52"
4207,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.98,"212,389,031.00"
4208,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.95,"210,571,605.05"
4209,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.70,"209,844,931.05"
4210,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.46,"211,173,811.93"
4211,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.69,"212,205,141.39"
4212,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.57,"213,440,689.61"
4213,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.00,"212,098,089.08"
4214,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.65,"213,527,807.69"
4215,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.08,"212,556,246.06"
4216,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.29,"207,551,703.85"
4217,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.46,"207,718,002.32"
4218,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.06,"209,155,767.90"
4219,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.25,"210,535,738.80"
4220,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.35,"213,902,833.46"
4221,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.60,"212,300,451.57"
4222,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.73,"214,375,355.26"
4223,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.20,"213,942,617.28"
4224,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.11,"211,094,902.08"
4225,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.21,"210,975,192.23"
4226,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.81,"211,923,226.85"
4227,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.55,"212,107,437.26"
4228,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.85,"208,713,591.65"
4229,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.42,"205,311,082.82"
4230,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.27,"209,775,322.65"
4231,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.57,"206,008,830.17"
4232,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,32.95,"211,337,980.57"
4233,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.82,"212,316,496.82"
4234,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.87,"212,598,226.01"
4235,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.83,"209,631,236.38"
4236,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.91,"212,621,098.91"
4237,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.21,"207,599,322.60"
4238,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.13,"211,520,596.91"
4239,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.79,"208,384,938.20"
4240,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.88,"209,611,101.22"
4241,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.55,"208,677,822.72"
4242,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,31.84,"200,621,100.43"
4243,27/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.46,"214,439,042.61"
4244,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.43,"212,088,075.84"
4245,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.80,"210,752,035.46"
4246,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.31,"212,075,976.13"
4247,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.96,"210,631,392.05"
4248,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.82,"214,568,230.90"
4249,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.48,"205,994,030.61"
4250,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.89,"212,607,460.57"
4251,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.02,"204,169,985.15"
4252,28/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.53,"208,781,234.48"
4253,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.91,"211,674,665.13"
4254,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.84,"212,000,428.13"
4255,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.76,"213,009,567.78"
4256,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.46,"212,853,830.14"
4257,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.53,"212,980,105.59"
4258,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.17,"211,907,491.81"
4259,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.69,"212,457,004.25"
4260,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.32,"212,074,526.86"
4261,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.81,"214,502,142.55"
4262,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.80,"210,153,549.35"
4263,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.17,"209,819,075.22"
4264,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.36,"213,988,740.41"
4265,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.99,"210,586,728.68"
4266,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.97,"212,708,102.59"
4267,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.44,"210,308,917.65"
4268,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.42,"210,399,328.51"
4269,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.05,"210,318,406.51"
4270,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.00,"211,392,507.54"
4271,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.20,"209,871,469.05"
4272,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.22,"214,167,879.72"
4273,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.92,"211,929,118.17"
4274,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.25,"212,119,182.92"
4275,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,39.31,"210,954,533.44"
4276,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.29,"211,151,970.17"
4277,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.45,"213,527,250.47"
4278,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.59,"210,440,301.63"
4279,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,33.56,"212,184,863.09"
4280,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.39,"213,731,680.87"
4281,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.96,"212,082,377.54"
4282,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.60,"214,465,345.08"
4283,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.04,"212,990,344.13"
4284,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,39.12,"210,858,205.14"
4285,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.75,"209,698,325.04"
4286,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.83,"212,159,619.73"
4287,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.99,"211,440,113.95"
4288,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.84,"210,500,194.14"
4289,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.61,"208,266,238.30"
4290,29/09/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.21,"210,930,924.54"
4291,03/10/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.98,"205,265,927.25"
4292,03/10/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0871,SUBA,VILLA ALCAZAR,38.99,"211,355,905.81"
4293,03/10/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,32.67,"212,046,610.32"
4294,03/10/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,38.57,"209,752,554.97"
4295,03/10/2017,2,0,2,2,0,17,0,0,NA,Apartamento,1,4.72311 ,-74.0872,SUBA,VILLA ALCAZAR,33.28,"208,579,090.53"
